text,label
微博竟然也会有被盗的一天！气死！以后谁再盗我微博全家死光！,0
终于要摆脱世上最讨厌的老师的课了哈哈哈哈内心是令人激动的,2
因为太惨，害怕失败，所以选择性忽略是个好主意，相信美好成了恐惧驱赶下的一种信仰。晚安！,2
转身，瞄准，一气呵成。雪儿惊恐地望着一个陌生男子拿着枪对准她，啥情况啊？这是，小鬼也与时俱进——用枪了？阎王是不是有私人飞机？就一小女子，用得着这阵仗？都说阎王好见，小鬼难缠。俗话说得好，生当作人杰，死亦为鬼雄。得拿出点气势来，可不能让他吓着了。勐地站起“哎“上海·莘庄,1
真是很冷啊，大家早起加衣服，晚上干活儿真是不累啊,1
“她就是躲着我我该怎么办啊。““你知道小孩为什么爱玩躲猫猫吗？因为她希望被人找到。“,0
lifeline一开始我就没有去船长室看一眼而是直接去了船舱只是觉得船舱有吃的东西的可能更大根本不在意是否还有人活着结果船长阿雅就被我应该已经害死了好自私啊…,0
土豪我最想买你！呵呵哒…(一点也不好笑)吃土少女又在痴人说梦了0,0
1925年，该校在北京政府交通部备案。,1
森重文把代数曲面分类的传统方法推广至三维代数簇。,1
《什么时候喝汤更营养》饭前喝几口汤，将口腔。食道润滑一下……可防止干硬食品刺激消化道黏膜。利于食物稀释和搅拌，促进消化，吸收；最重要的是，饭前喝汤可使胃内食物充分贴近胃壁！增强饱腹感：从而抑制摄食中枢……降低食欲！,2
真不敢买东西了，快递员老是为难我……,0
哎哟我草，bing你都屏蔽啊？,0
石首，公安，华容这里曾经是湘鄂西革命根据地的重要组成部分。,1
今天和以往一样都要快快乐乐，开开心心。谢谢狗狗的零点祝福,2
总算盼来了晴天，开心的不得了，亲们觉得呢，早安好心情哦！,2
海南西环高铁建成后，将与东环铁路共同构成环岛旅游观光快速铁路。,1
妈蛋，半夜早上中午都可以闹，惯的什么臭毛病，吵死了！要培养公主给我去清专职保姆带,0
有时候我不懂为什么在我很黏人的时候，724同学总是要教育我生活很残酷。大概是怕我不够坚强吧。但是，我认为，本来就该活在当下呀，开心就开心，难过的时候就难过。那我也没有放弃自己。只是任性了一些。我很不喜欢他教育我。每个人都有自己的世界观人生观。人艰何必拆。能有一丁点快乐就要赶快珍惜。,2
内存方面主板配备了4根ddr3双通道内存插槽，不同通道以蓝，白两色区分，另外主板提供了由一颗电感搭配两颗mosfet组成的独立供电系统为内存供电。,1
大雪纷飞穷极一生做不完一场梦#雪景#,1
时间走的太快，我的记忆停留在了9月份之前，日期也写错成9月。遗传了妈妈记性不好的基因，差点忘了自己是今年毕业的还是14年毕业的差点忘了自己今年多少岁最记不住的是人名看来要好好的吃饭睡觉了,0
果然猪队友是不能信的吃一次亏没长一智是我的错。我傻,0
昆明海关是什么情况吗？扣件那么长时间也不给消息！电话永远打不通。,0
心里有一肚子的委屈不知道要跟谁说！是不是好说话就要被人欺负吗？,0
民国元年(1912年)春，清帝退位诏书传到，是日半夜，宝胜开枪自杀。,1
外卖太贵了妈个鸡！！不吃了？！！,0
唔开心唔开心唔开心唔开心唔开心唔开心唔开心唔开心唔开心唔开心唔开心唔开心唔开心唔开心唔开心唔开心唔开心唔开心唔开心唔开心唔开心唔开心唔开心唔开心唔开心唔开心,0
妈的，你估我真系死板乜？？？！！！又系你发通知领导吾系度，要当你面打电话嘅，宜家又话我太死板！！！！乜概念啊！！！！如果吾系我岩调黎，我使乜都按规定办事,0
巨婴忙内，打哥狂魔，中二患者，朗明菠萝，got7团霸总裁生日快乐！,2
她从高处跌伤，被送到医院就诊，她谁也记不起，只是拿起手机按出一串数字。“喂，你是谁，我只是觉得我脑海里只记得这个了，他们说我失忆了。你能告诉我我是谁么？“他沉默不语。他们分手已好多年。,0
我希望会有美好的结局。希望这是值得。等待。到永远,2
隔壁的男的，天天唱歌，一句歌词唱一个晚上，天天如此。。。今天的歌词是不要这样离开我。麻痹！光棍一辈子吧！,0
我也期待你的巡演！敢不敢离我近一点,0
睡觉前喝了咖啡，简直就是作死到现在都不困,0
无视路人的眼光在我还能疯的年龄里尝试一些新鲜的事物，无所畏惧。,2
最怕脑残志坚的人，气地想撞墙，饭都吃不下，外面这么冷我气的要喷火了，牙都要咬碎了,0
自己点的餐，跪着也要吃完！我是饿死鬼投胎吗？！天天吃撑！！,0
(*´っω･。`绫*)巴♪梦を死なせるわけにいかない。ameba更新啦，最近更得很勤快哟~,2
今天目睹了胖子追尾心有余悸难怪胖子说我心理素质差人没事就好他中午要出发去南通希望他路上平平安安的！《祈祷》,2
前两天补卡邦截的图，忘记发了结果现在也不记得当时想说啥了《……》,0
这班上的，。mlgb，爆粗口。都是些傻屌,0
我第一门语文考完就知道作文好像走题了，于是就是不眠夜啊。。。。今天考试，我昨天就开始紧张，现在做梦梦到高考还会惊醒，一辈子得噩梦！！！,0
巨婴忙内，打哥狂魔，中二患者，朗明菠萝，got7团霸总裁生日快乐！,2
太变态了，和孩子翻脸，我就是狗屎！！,0
送给大家一段话：好好吃饭，好好睡觉，好好挣钱，好好花钱。不为不值得的人生气，不为不值得的事失眠。既然活着就好好活着，每分钟都为自己活着。,2
早安，又是新的一天，愿一切安好！,2
4000致我被偷的iphone6,0
茎极缩短，常于表土下分枝形成密丛。,1
《作揖》《作揖》《作揖》文化人《作揖》厉害了《作揖》想看冯建宇演一个阴阳师从万物之中幻化而来魑魅魍魉作乱飞沙走石他一把折扇在指间晃晃鬼怪便都战战兢兢地遁走人们回过神来阴阳师又从万物之中消失只看见一只白鹭飞过山头,2
接痕：涂装时，干湿涂层搭接处的颜色加深或光泽度提高的现象。,1
5，指导，管理司法行政系统的计划财务及车辆，服装等物资储备。,1
今天无意间被拉到一个群里，都是初中同学，一开始觉得挺好玩的，老同学聊聊不错，后来亲娘啊，没一会，两千多条信息，这是，唉，有点想退群了！,2
3三神器指的是封印大蛇的三种圣器——“草剃之剑，“八尺琼勾玉和“八咫之镜。,1
走着走着，突然间，迷路了。没有人为我指路，我就沿着太阳，沿着月亮走，我知道那个方向是东方。你若安好，太阳和月亮就亮着，黑暗就会躲在角落，那厚厚的乌云又算得了什么。五年，十年后，你说，我们都老了，不过啊，我们的梦想开花结果了。#我为王凯写情书#,2
如何控制一个别人家的小孩在自己家闹啊闹还在床上跳,0
外面下着雨，最喜欢雨天了，夜阑卧听风吹雨，冬叶飘零知多少！躺在温暖的被窝里格外的有安全感，晚上路过水游城拍的，真美。镂空的心形倒影，看着那对情侣在倒影下合照，微笑，真幸福。,2
虽然你的数据华丽，但不想看你做孤胆英雄，心疼啊,0
不知道什么时候已经离不开夜里要开的节能灯，它的亮是为了在夜里惊醒的我点亮一丝光，然后自己不知不觉的继续……,0
炒鸡喜欢，大姨从泰国带回来的小礼物，还是把我当作小孩子,2
一个好的策略可以节省许多时间﹑争议﹑精力，更重要的是它能让传播更加有效。,1
马云说：做了销售你会发现，最先相信你的是陌生人，最先屏蔽你的是好朋友，最先删除你的是酒肉朋友，最看不起你的是同学和亲人。当某天你发达了，每当聚会你花钱请大家吃饭玩乐的时候你会发现，除了陌生人不在，其他的人都在。所以我们要善待陌生人，更要善待那些知道你在做什么，还一直支持你的朋友,2
郑裕培先生素怀桑梓，以造福家乡为己愿，对家乡的一切都非常关心，尤其对利民生，利公益的事业，更倾注满腔的热情及无限的爱心。,2
我相信只要努力不放弃，你想要的都会帮自己争取到。搜了下黄牛🐂价，也太残暴了……玄武湖见~,2
当这种离别近在咫尺的时候就像是被下了病危通知书。没法改变结果只能一味的难过。甚至连说话的时候都不知道下一句话跟眼泪哪一个先来。就像三年前打开手机看到人人时候一样没有任何情绪和思想的像被谁打开了泪腺一样而我却找不到关掉它的办法。不开森,0
无人驾驶拖拉机既节约燃料，又减少了化肥使用量，重量只有1。5吨。,1
现在的工作：404封未读邮件要改成“已读“状态；还要看两页书，这个习惯不能中断，要成长啊。这就开始……,2
牛昱同志不仅是自己学科的教员，而且是学生学习的教育者，生活的导师和道德的引路人。,1
我没有义务去一味容忍任何人，自重please,0
贝壳呈陀螺形，体螺层膨大，壳的高度与宽度相差不大，贝壳表面平滑或有螺肋，棘或突起等。,1
现代医学早已证明了人的精神，思维只由大脑控制，与心脏并无直接联系。,1
中南半岛南部主要山脉之一，沿缅，泰两国国界及其毗连地带延伸。,1
吓到我了⊙﹏⊙,0
操作方法：用鼠标给小樱换装和打扮！,1
《长沙版横店？华谊兄弟电影文化城落户长沙,1
我去你麻痹的什么鬼wifi！！一点也不给力啊喂！！,0
吃好早餐，补充营养，补充一天的能量，如今的生活真的真好,2
变态妻子，变态夫！！你嫌弃离婚就好了呀，你愧疚，离婚就好了嘛！！！！,0
我知道我是上火比较厉害，但是这么多金银花苦呀,0
盛装打扮了两天，今天还是没有见到。加上周末两天，已经四天了，我要疯了。。。。。,0
近年来，这种观点发生了根本的变化，数学被看成是幼儿通过模拟，象征，推理，分析和抽象的过程去思考数量，关系和样式的一种途径。,1
好奇我妈怎么会说请我吃饭😰，突然想起来昨天她生日,0
第三，注重釉彩的妙用和陶泥肌理的表现，力求达到釉与形，釉与神的和谐的统一，并突出陶质泥味。,1
92天三个月继续幸福加油💪🏻💪🏻💪🏻,2
一个细小的动作，便可让你砰然心动，一句突然的言语，也能让你所有的幻想化为乌有~~~#晚安，北京#,2
